acinar cell	adipocyte - breast	adipocyte - omental	adipocyte - perirenal	adipocyte - subcutaneous	alveolar epithelial cell	amniotic epithelial cell	amniotic membrane cell	astrocyte	astrocyte - cerebellum	astrocyte - cerebral cortex	basophil	blood vessel endothelial cell	bronchial epithelial cell	bronchial smooth muscle cell	cardiac fibroblast	cardiac myocyte	cd14-cd16+ monocyte	cd14+ monocyte	cd14+ monocyte derived endothelial progenitor cell	cd14+cd16- monocyte	cd14+cd16+ monocyte	cd4+ t cell	cd4+cd25-cd45ra- memory conventional t cell	cd4+cd25-cd45ra+ naive conventional t cell	cd4+cd25+cd45ra- memory regulatory t cell	cd4+cd25+cd45ra+ naive regulatory t cell	cd8+ t cell	chondrocyte	chorionic membrane cell	ciliated epithelial cell	corneal epithelial cell	dendritic cell	dendritic cell - monocyte immature derived	dendritic cell - plasmacytoid	endothelial cell - aortic	endothelial cell - artery	endothelial cell - microvascular	endothelial cell - thoracic	endothelial cell - umbilical vein	endothelial cell - vein	endothelial cell of hepatic sinusoid	endothelial cell of lymphatic vessel	enteric smooth muscle cell	epithelial cell of esophagus	epithelial cell of malassez	epithelial cell of prostate	fat cell	fibroblast - dermal	fibroblast - skin dystrophia myotonica	fibroblast - skin normal	fibroblast - skin spinal muscular atrophy	fibroblast - skin walker warburg	fibroblast of choroid plexus	fibroblast of gingiva	fibroblast of lymphatic vessel	fibroblast of periodontium	fibroblast of pulmonary artery	fibroblast of the conjuctiva	fibroblast of tunica adventitia of artery	gingival epithelial cell	hair follicle cell	hair follicle dermal papilla cell	hair follicle outer root sheath cell	hepatic stellate cell	hepatocyte	immature langerhans cell	intestinal epithelial cell	iris pigment epithelial cell	keratinocyte	keratinocyte - epidermal	keratinocyte - oral	keratocyte	kidney epithelial cell	lens epithelial cell	lymphocyte of b lineage	macrophage	mammary epithelial cell	mast cell	mast cell - stimulated	melanocyte	melanocyte - dark	melanocyte - light	meningeal cell	mesenchymal precursor cell	mesenchymal precursor cell - adipose	mesenchymal precursor cell - bone marrow	mesenchymal precursor cell - cardiac	mesenchymal somatic cell	mesenchymal stem cell	mesenchymal stem cell - adipose	mesenchymal stem cell - amniotic membrane	mesenchymal stem cell - bone marrow	mesenchymal stem cell - hepatic	mesenchymal stem cell - umbilical	mesenchymal stem cell - wharton's jelly	mesothelial cell	migratory langerhans cell	monocyte	multipotent cord blood unrestricted somatic stem cell	myoblast	nasal epithelial cell	natural killer cell	neuron	neuronal stem cell	neutrophil	olfactory epithelial cell	osteoblast	pancreatic stromal cell	pericyte cell	placental epithelial cell	preadipocyte	preadipocyte - breast	preadipocyte - omental	preadipocyte - perirenal	preadipocyte - subcutaneous	preadipocyte - visceral	prostate stromal cell	renal cortical epithelial cell	renal epithelial cell	renal glomerular endothelial cell	renal mesangial cell	renal proximal tubular epithelial cell	respiratory epithelial cell	reticulocyte	retinal pigment epithelial cell	salivary acinar cell	sebocyte	sensory epithelial cell	sertoli cell	skeletal muscle cell	skeletal muscle cell differentiated into myotubes	skeletal muscle satellite cell	skin fibroblast	small airway epithelial cell	smooth muscle cell - aortic	smooth muscle cell - brachiocephalic	smooth muscle cell - brain vascular	smooth muscle cell - carotid	smooth muscle cell - coronary artery	smooth muscle cell - internal thoracic artery	smooth muscle cell - pulmonary artery	smooth muscle cell - subclavian artery	smooth muscle cell - umbilical artery	smooth muscle cell - umbilical vein	smooth muscle cell of prostate	smooth muscle cell of the esophagus	smooth muscle cell of trachea	stromal cell	synoviocyte	t cell	tendon cell	trabecular meshwork cell	tracheal epithelial cell	urothelial cell	uterine smooth muscle cell	vascular associated smooth muscle cell
alcohol abuse	0	0	0	0.000225459212346488	0	0.000188629475558816	0	0	0.000634783597189376	0.000115990085001151	0.000360296530527654	0.000144179696360582	3.62025160711264e-05	6.85079945134321e-05	0	0	0.00070166466819787	0.000428083632343109	0.000428083632343109	0.000428083632343109	0.000428083632343109	0.000428083632343109	0.000550616592557467	0.000550616592557467	0.000209888606840811	0.000209888606840811	0.000209888606840811	0.000279467988267067	0	0	0.000687127108117628	0	0.000181812242270077	0.000181812242270077	0.000181812242270077	0	0	0	0	0	0	0.000783180728950067	0	0	0	0	9.54155605596694e-05	0.000225459212346488	0	3.43407045559652e-05	3.43407045559652e-05	3.43407045559652e-05	3.43407045559652e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000783180728950067	5.43621111043382e-05	0.000159320623300759	0	5.60308188336937e-05	5.60308188336937e-05	0.000249688424590678	0	7.13672436144487e-05	0	0.00093343116532461	0.00122101238703465	0	0.000147651310299956	0.000147651310299956	4.06864451567591e-05	4.06864451567591e-05	4.06864451567591e-05	0.000210199797792936	0	0	0.00130522947776354	0	0	0	0	0	0.00130522947776354	0	0	0	0.000687127108117628	5.43621111043382e-05	0.000428083632343109	0	0	0	0.00104671144800614	0.00354731663511813	6.45343437183802e-05	0.000909623733389535	0	0.000480422886341059	0	0	0	0	0	0	0.000175037284982092	0	0.000175037284982092	0	0	0.000139528649706543	0	0.000389265174326137	0	0.000148384616660159	0.000785544407870354	0	0	0	0.000687127108117628	9.98497588904015e-05	0.000835341877673822	0.000703884354690697	0	3.43407045559652e-05	0.000148384616660159	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15906892810937e-05	0	0.00118426323064918	0	0	0	0	0	0
alcoholism	0	0	0	0.000225459212346488	0	0.000188629475558816	0	0	0.000634783597189376	0.000115990085001151	0.000360296530527654	0.000144179696360582	3.62025160711264e-05	6.85079945134321e-05	0	0	0.00070166466819787	0.000428083632343109	0.000428083632343109	0.000428083632343109	0.000428083632343109	0.000428083632343109	0.000550616592557467	0.000550616592557467	0.000209888606840811	0.000209888606840811	0.000209888606840811	0.000279467988267067	0	0	0.000687127108117628	0	0.000181812242270077	0.000181812242270077	0.000181812242270077	0	0	0	0	0	0	0.000783180728950067	0	0	0	0	9.54155605596694e-05	0.000225459212346488	0	3.43407045559652e-05	3.43407045559652e-05	3.43407045559652e-05	3.43407045559652e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000783180728950067	5.43621111043382e-05	0.000159320623300759	0	5.60308188336937e-05	5.60308188336937e-05	0.000249688424590678	0	7.13672436144487e-05	0	0.00093343116532461	0.00122101238703465	0	0.000147651310299956	0.000147651310299956	4.06864451567591e-05	4.06864451567591e-05	4.06864451567591e-05	0.000210199797792936	0	0	0.00130522947776354	0	0	0	0	0	0.00130522947776354	0	0	0	0.000687127108117628	5.43621111043382e-05	0.000428083632343109	0	0	0	0.00104671144800614	0.00354731663511813	6.45343437183802e-05	0.000909623733389535	0	0.000480422886341059	0	0	0	0	0	0	0.000175037284982092	0	0.000175037284982092	0	0	0.000139528649706543	0	0.000389265174326137	0	0.000148384616660159	0.000785544407870354	0	0	0	0.000687127108117628	9.98497588904015e-05	0.000835341877673822	0.000703884354690697	0	3.43407045559652e-05	0.000148384616660159	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15906892810937e-05	0	0.00118426323064918	0	0	0	0	0	0
allergic asthma	0	0	0	9.26549774185152e-05	0	0.000542635704770236	0.000103017046900386	0	0	0	0	0.0258882972983533	0.000182253389020454	0.0152736124222751	0.0180124204896293	0	9.76692792487519e-05	0.00395305142923757	0.00395305142923757	0.00395305142923757	0.00395305142923757	0.00395305142923757	0.0311096396352396	0.0311096396352396	0.010170128982037	0.010170128982037	0.010170128982037	0.00316556652415395	2.61337763681721e-05	0	0.007467962739413	5.20769105713873e-05	0.00897858516417261	0.00897858516417261	0.00897858516417261	6.79695447447296e-05	4.57612139676886e-05	0.00020196455352286	0	5.96118800409563e-05	4.98533639704236e-05	6.82726659664364e-05	0	0	0	0	0	9.26549774185152e-05	8.69726235227922e-05	0.000123486085378676	0.000123486085378676	0.000123486085378676	0.000123486085378676	0	0	0	0	0	0.000308841685481773	0	0	0	0	0	0	6.82726659664364e-05	0.0010555988193014	0.00610141305147141	0	0.000201481785764141	0.000201481785764141	0.000418999989682331	0	7.69890570286835e-05	0	0.00424502896256175	0.00770052591338459	0	0.0308830584989435	0.0308830584989435	2.92609595833679e-05	2.92609595833679e-05	2.92609595833679e-05	0	0.000580558836640649	0.000175999789701497	0.00462899715243827	0	0.000580558836640649	0.000580558836640649	0.000175999789701497	0	0.00462899715243827	0	0.000126990715698304	0	0.007467962739413	0.0010555988193014	0.00395305142923757	0.000126990715698304	7.4511940807711e-05	0	0.00225832814276732	0.00206184425783023	0	0.014994336216875	0	1.81848157433845e-05	0	7.39045762368148e-05	7.58077797943921e-05	0	0	0	0.00192322269325031	0	0.00192322269325031	0	4.94542489142476e-05	0	0	0	0	0.0226877253993056	0.000107609411350514	0	0	0	0.007467962739413	0	0.000219791288133479	0.000186502461914984	0	0.000123486085378676	0.0226877253993056	0	0	0	0	0	0	0	0	0	0	0	0	0.00838505457426028	0.000609300981793942	0	0.0265763203575304	0	0	0.00246075068147864	0	0	9.12297895269546e-05
alopecia areata	0	0	0	0	0	0	0	0	0	0	0	0.000504653978272035	0	0	0	0.000351854668570759	0	0.000359608094978603	0.000359608094978603	0.000359608094978603	0.000359608094978603	0.000359608094978603	0.00345495481187606	0.00345495481187606	0.00261717843135291	0.00261717843135291	0.00261717843135291	0.00256773955384533	0	0	0.00144978170155141	0	0.00116668644573178	0.00116668644573178	0.00116668644573178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036059529063283	0.00036059529063283	0.00036059529063283	0.00036059529063283	0	0	0	0	0	0	0	0	0	0	0.00477717772238251	0	0	0.00285415245647281	0	0	0.00205923477169241	0.00205923477169241	0.000436976425872859	0	0	0	0.000792769481427533	0.000219166944566115	0	0.00167961699752234	0.00167961699752234	0.00341783098648038	0.00341783098648038	0.00341783098648038	0	0	0	0.000209245642595943	0	0	0	0	0	0.000209245642595943	0	0	0	0.00144978170155141	0.00285415245647281	0.000359608094978603	0	0	0	0.00118530560176374	0.000213721893997026	0	0.000227417217825601	0	0	0	0	0	0	0	0	0.000153165224441925	0	0.000153165224441925	0	0	0	0	0	0	0	0	0	0	0	0.00144978170155141	0	0.000106969816585697	9.7252006242156e-05	0	0.00036059529063283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00641570610419037	0	0	0	0	0	0
altitude sickness	0	0	0	0	0	0	0	0	0.000116808529017688	0	0	0.00022993498694531	0.000692820856499816	0.000327765667879475	0	0	0.000324871322328827	8.19239381679466e-05	8.19239381679466e-05	8.19239381679466e-05	8.19239381679466e-05	8.19239381679466e-05	0.000128504294074677	0.000128504294074677	0	0	0	8.35669001806504e-05	0	0	0.000245790729451164	0	0	0	0	0	0.000608850856990237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00309009779136149	0	0.00465121310154956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131348641903714	0.000199717631119071	0	0.000235471449609462	0.000235471449609462	0	0	0	0.000502833848816169	0	0	0.000286015148023221	0	0	0	0	0	0.000286015148023221	0	0	0	0.000245790729451164	0	8.19239381679466e-05	0	0	0	0	0.00141893500674	0	0.000207235758611936	0	0	0	0	0	0	0	0	9.30486905189124e-05	0	9.30486905189124e-05	0	0	0	0	0	0	0.000567938189731957	0	0	0	0	0.000245790729451164	0	9.74771009014645e-05	0.000354486674013951	0	0	0.000567938189731957	0	0	0	0	0	0	0.00155854302870526	0	0	0	0	0	0	0	0	0.000180443317896617	0	0	0	0	0	0.000910356130014577
amyloidosis	0	0	0	0	0	0	0	0	0.00209871677095009	0.000636422827023481	0.00160034857859949	0	0.000595915787710321	0	0	0.000490282150584938	0.000952136858634161	0.000939536152579177	0.000939536152579177	0.000939536152579177	0.000939536152579177	0.000939536152579177	0.000392996830132248	0.000392996830132248	0.000287908014991806	0.000287908014991806	0.000287908014991806	6.38918860872631e-05	0.000265844066141851	0	0.00135068716213212	0.000529748837801486	7.38948609346907e-05	7.38948609346907e-05	7.38948609346907e-05	0.000172853895034049	0.000698254264215727	0.000513617677834249	0	0.000151599450814047	0.000380347470703313	0.000303843338832299	0	0	0	0	0	0	0.000221180777268783	0.0011933461302033	0.0011933461302033	0.0011933461302033	0.0011933461302033	0	0	0	0	0	0	0	0	0	0	0.000237736646148544	0	0.000303843338832299	0.000198851987688685	7.28476644384489e-05	0	0.00122973587344905	0.00122973587344905	0	0	0.000391582978299656	0	0.00630159855298534	0.00274852902250623	0	0.000765135942120533	0.000765135942120533	0.000520896468968604	0.000520896468968604	0.000520896468968604	0.000768893016731082	0	0	0.00191341204652489	0	0	0	0	0	0.00191341204652489	0	0	0	0.00135068716213212	0.000198851987688685	0.000939536152579177	0	9.47459574985462e-05	0	0.000112611224199795	0.00442452932753849	0.000236061151082865	0.00100347939045463	0	4.62459509406122e-05	0	0.00187947321279724	0	0	0	0	0.00144061094198326	0	0.00144061094198326	0	0.000628837487650964	0.000127595989053901	0	0.00329276635299148	0.000195684415992926	0.000162833499468023	0.000410493537159521	0	0	0	0.00135068716213212	0	0.000708007120376273	0.00111798321290713	0.000211389998595767	0.0011933461302033	0.000162833499468023	0	0	0.00636926724827698	0	0	0	0	0	0	0	0	0	0	0.000209394353982658	0	0.00102090172982707	0	0	0	0	0	0.00058001802579726
amyotrophic lateral sclerosis	0	0	0	0	0	0	0	0	0.0150179388651625	0.000528500110190369	0.00199344923897967	0.00109490659500516	0.000164954045275241	0	0	0	0.000721921822772565	0.000507138038428572	0.000507138038428572	0.000507138038428572	0.000507138038428572	0.000507138038428572	0.000734295555129131	0.000734295555129131	0.000777027608623628	0.000777027608623628	0.000777027608623628	0.000198964827726924	0	0	0.0017117226061574	0	0.000276137941942021	0.000276137941942021	0.000276137941942021	0	0	0.000319889923575652	0	0	0	5.40682449404106e-05	0	0	0	0	0	0	0	0.000312941681897422	0.000312941681897422	0.000312941681897422	0.000312941681897422	0	0	0	0	0	0	0	0	0	0	0	0	5.40682449404106e-05	0	0	0	0.000127650108745803	0.000127650108745803	0	0	0	0	0.000375274322996928	0.0008559155738782	0	0.00011212701752698	0.00011212701752698	0	0	0	0.00335215856623091	0.00233422240733909	0	0.000907966424197659	0	0.00233422240733909	0.00233422240733909	0	0	0.000907966424197659	0	0	0	0.0017117226061574	0	0.000507138038428572	0	0.0014162258852668	0	9.35149430082714e-05	0.0408184057736036	0.00367557362401803	6.57878129928601e-05	0	0	0	0.000234113648478515	0	0	0	0	0.00132924040302727	0	0.00132924040302727	0	0	0	0	0	0	0	8.52208117030806e-05	0	0	0	0.0017117226061574	0.00011373948164521	0.00445600685544246	0.0039667952910635	0.00184320257614247	0.000312941681897422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203446471922858	0	0.00123730084419349	0	0	0	0	0	0
anemia	0	0	0	0.000180466446351269	0	0	0	0	3.41994307956416e-05	0	0	0.00181766207460105	0.000836737491957679	0	0	0.000187749586660241	0.00044387683440785	0.00502503593037467	0.00502503593037467	0.00502503593037467	0.00502503593037467	0.00502503593037467	0.00341435439459384	0.00341435439459384	0.00312380800418921	0.00312380800418921	0.00312380800418921	0.0017616154568244	5.09014181677448e-05	0	0.00316187840063682	0	0.00038201543607778	0.00038201543607778	0.00038201543607778	0.000132386003881792	0.000222825688796146	9.83428691007048e-05	0	0.000232215137298382	0.000388402638911049	0.00104718915600852	0	0	0.000103835614476325	0	0	0.000180466446351269	8.4699390870871e-05	0.00127473997406241	0.00127473997406241	0.00127473997406241	0.00127473997406241	0	5.96325532111277e-05	0	5.00435406827683e-05	0	0.000150384693345395	0	0	0	0	0	0	0.00104718915600852	0.000190371903456896	0.000920582001095588	0	7.84862354822531e-05	7.84862354822531e-05	0	0	0.00122462054734892	0	0.00565310750438851	0.00400544986969055	0	0.00127542318904558	0.00127542318904558	0.000227969248494287	0.000227969248494287	0.000227969248494287	0	0.000761094620828382	8.5699812063342e-05	0.0516536710783669	0	0.000761094620828382	0.000761094620828382	8.5699812063342e-05	0	0.0516536710783669	0	0	0	0.00316187840063682	0.000190371903456896	0.00502503593037467	0	0.000181410993005334	0	0.00277428223654276	0.000525407617392968	0	0.00853493493107932	0	0.000460447340882633	0.000176915703371542	0	0	0	0	0	0.00303759210979568	0	0.00303759210979568	0	0.000915071285625809	0.000684065937259001	0.0015789724212601	0.000954223547915587	0.000299743061620251	0.000166282059874231	0.0593935796266275	0	0	0	0.00316187840063682	0.000139866449433461	0.000356744215777109	0.000544883353414442	8.09500913160178e-05	0.00127473997406241	0.000166282059874231	0	0	0	0	0.000152015558778722	0	0	0	0	0	0	0	0	0.0015074944564304	0	0.00808307405863359	0	0	0	0.000176543640492059	0	4.44226429491681e-05
anemia, aplastic	0	0	0	0.000346215463690246	0	0	0	0	0	0	0	0.00103321181504703	0	0	0	0	0	0.00382849836181109	0.00382849836181109	0.00382849836181109	0.00382849836181109	0.00382849836181109	0.00415752090684427	0.00415752090684427	0.00490709699505101	0.00490709699505101	0.00490709699505101	0.00232814640571011	0	0	0.00178094097870099	0	0.000390867566464777	0.000390867566464777	0.000390867566464777	0	0	0	0	0	0	0.00025510828844275	0	0	0	0	0	0.000346215463690246	0	0.00221481250979849	0.00221481250979849	0.00221481250979849	0.00221481250979849	0	0.000183043108375619	0	0.000153609475822114	0	0	0	0	0	0	0	0	0.00025510828844275	0.000350609823792998	0	0	0.000120457398968887	0.000120457398968887	0	0	0.000306856573447249	0	0.00389541585364743	0.00215383263473003	0	0.000846471907820155	0.000846471907820155	8.74694223445171e-05	8.74694223445171e-05	8.74694223445171e-05	0	0.0017354573056048	0	0.0424975366983457	0	0.0017354573056048	0.0017354573056048	0	0	0.0424975366983457	0	0	0	0.00178094097870099	0.000350609823792998	0.00382849836181109	0	0	0	0.00269149232037805	6.25095880457274e-05	0	0.00493542856116012	0	0.000163078930202218	0	0	0	0	0	0	0.00512189486374407	0	0.00512189486374407	0	0.000147832970845904	0	0	0	0	0	0.0127061812310837	0	0	0	0.00178094097870099	0	0	0	0	0.00221481250979849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026089978283455	0	0.0113028478893355	0	0	0	0	0	0
aneurysm	0	0	0	0	0	0	0	0	4.01883357893026e-05	0	0	3.95549218142613e-05	0.00148979474449543	0	0	0.000165470811738615	0.000260803628236829	0.000577816779829729	0.000577816779829729	0.000577816779829729	0.000577816779829729	0.000577816779829729	0.000453176074399058	0.000453176074399058	0.000215931775837464	0.000215931775837464	0.000215931775837464	0.000201260153817689	0	0	0.000533816946880496	0	0.000116384818079563	0.000116384818079563	0.000116384818079563	0.00124455245108545	0.00146633914701864	0.000115564386715063	0.00064881502444665	0.000136439988853495	0.000285261613111367	3.90657104634974e-05	0	0	0	0	0	0	0	0.000367426293741588	0.000367426293741588	0.000367426293741588	0.000367426293741588	0	0.000140150465470769	0	0.000117614040365901	0.000265789426305961	0	0.00160026425745309	0	0	0	0	0	3.90657104634974e-05	0	0	0	0	0	0	0	8.81064820939853e-05	0	0.000440611339464655	0.00198410141363359	0	0.000405073403683816	0.000405073403683816	3.34863201483858e-05	3.34863201483858e-05	3.34863201483858e-05	0	0.00010221432003877	0	0.00060682711204279	0	0.00010221432003877	0.00010221432003877	0	0	0.00060682711204279	0	0	0	0.000533816946880496	0	0.000577816779829729	0	0.000170543327374871	0	0.000168917434420049	0.000382893316825321	0	0.00112891831165241	0	4.1621503224283e-05	0	0.000253729782160335	0	0	0	0	0.000616263529533721	0	0.000616263529533721	0	0.000113191148576123	0	0.000412328330172325	0.00028033110105577	0	0	0	0	0	0	0.000533816946880496	0	0.000268298385108683	0.000304905592252354	0	0.000367426293741588	0	0.00592116586233545	0.00106684283830206	0	0.000588710981889711	0	0	0	0.00226311541627107	0	0	0	0	0	9.42277929437304e-05	0	0.000645653650466372	0	0	0	0	0	0.00292330120114603
angina pectoris	0	0	0	7.69682555191608e-05	0	0	0	0	0	0	0	0.000172272441570747	0.00125443584476978	0	0	0	0.000892469857112804	0.00239379071672532	0.00239379071672532	0.00239379071672532	0.00239379071672532	0.00239379071672532	0.00110720039193125	0.00110720039193125	0.000595613017774095	0.000595613017774095	0.000595613017774095	0.000166960514881466	0	0	0.000882394611599676	0	0.000313787520990336	0.000313787520990336	0.000313787520990336	0	0.000532192146685419	0	0	0.000297116628343359	0.000745435141667557	5.67139310319332e-05	0	0	0	0	0	7.69682555191608e-05	0	4.10318315854991e-05	4.10318315854991e-05	4.10318315854991e-05	4.10318315854991e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.67139310319332e-05	0	0	0	0	0	0	0	0.000127909230106376	0	0.000114810901383149	0.00113471632420858	0	0.000588068277955943	0.000588068277955943	0	0	0	0	0.000185487983847478	0	0.00173812151703588	0	0.000185487983847478	0.000185487983847478	0	0	0.00173812151703588	0	0	0	0.000882394611599676	0	0.00239379071672532	0	6.1896880870325e-05	0	0.000220704409337879	0.000931079192378809	0	0.00182868457377649	0	0	0	0	0.000125946662081623	0	0	0	5.80951356207576e-05	0	5.80951356207576e-05	0	0	0	0	0	0	0	4.46954329915889e-05	0	0	0	0.000882394611599676	0	0.000316472116900095	0.000774635618267202	0	4.10318315854991e-05	0	0	0	0	0	0.000259336239118811	0	0	0	0	0	0	0	0	0.000136795887925689	0	0.00123475519616628	0	0	0	0	0	0.000303137422161489
anorexia nervosa	0	0	0	0.000483073012154038	0	0	0	0	6.1030078379029e-05	0	0	0	0	0	0	0	5.65795506873897e-05	0.000385232308684948	0.000385232308684948	0.000385232308684948	0.000385232308684948	0.000385232308684948	0.000167852193786118	0.000167852193786118	0.000131165751903478	0.000131165751903478	0.000131165751903478	8.73240081149435e-05	0	0	0.000144473233766117	0	0.000100995538417826	0.000100995538417826	0.000100995538417826	0	0	0	0	0	0	5.93252575577993e-05	0	0	0	0	0	0.000483073012154038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.93252575577993e-05	0	0	0	0	0	0	0	0	0	6.8626991348798e-05	2.60870990829472e-05	0	0	0	0	0	0	0	7.76114243213546e-05	0	0.000498123640121164	0	7.76114243213546e-05	7.76114243213546e-05	0	0	0.000498123640121164	0	0	0	0.000144473233766117	0	0.000385232308684948	0	0	0	0.000153910990237881	0.000479706540694144	0	0.000180460774816492	0	0	0	0	0	0	0	0	4.86160464752992e-05	0	4.86160464752992e-05	0	0	0	0	0	0	0	0	0	0	0	0.000144473233766117	0	0.00010185960148982	9.26060351984947e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72377977429911e-05	0	0.00035825624825421	0	0	0	0	0	0
antiphospholipid syndrome	0	0	0	0	0	0	0	0	0.000235237574089581	0	0.000330616957518945	0	0.000813897818168616	0	0	0	0	0.00269474567536972	0.00269474567536972	0.00269474567536972	0.00269474567536972	0.00269474567536972	0.00112142923832034	0.00112142923832034	0.000421310197923822	0.000421310197923822	0.000421310197923822	0.000280488577303941	0	0	0.00113435524496157	0	0.000583923847444481	0.000583923847444481	0.000583923847444481	0	0.00020435807753824	0	0	0.000532423340526397	0.000445265181426502	0	0	0	0	0	0	0	0	0.000110291562756738	0.000110291562756738	0.000110291562756738	0.000110291562756738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136668418019668	0.000871446330092476	0	7.90349429665068e-05	7.90349429665068e-05	0	0	0	0.000337547882163444	0	0	0.00166399497596746	0	0	0	0	0	0.00166399497596746	0	0	0	0.00113435524496157	0	0.00269474567536972	0	0	0	0.000659158546279577	0.000112060991349979	0	0.000695577590815364	0	0	0	0	0.000677076974057674	0	0	0	0.000124925513653013	0	0.000124925513653013	0	0	0	0	0.00062509877066203	0	0	0	0	0	0	0.00113435524496157	0	0	0	0	0.000110291562756738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.35401354267198e-05	0	0.00123552591276312	0	0	0	0	0	0
anxiety disorders	0	0	0	0	0	0	0	0	7.2807377899924e-05	0	0.00010232784392275	0	0	0	0	0	2.24993360526318e-05	0.000204254506940687	0.000204254506940687	0.000204254506940687	0.000204254506940687	0.000204254506940687	0.000280340936804745	0.000280340936804745	5.21591687247213e-05	5.21591687247213e-05	5.21591687247213e-05	0.000156263081109168	0	0	7.02178904133967e-05	0	2.00808642970154e-05	2.00808642970154e-05	2.00808642970154e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41358710226499e-05	3.41358710226499e-05	3.41358710226499e-05	3.41358710226499e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177385666591758	2.07475104264604e-05	0	4.89235359795887e-05	4.89235359795887e-05	0	0	0	0.000208946009676447	0	0	0.000118849842800298	0	0	0	0	0	0.000118849842800298	0	0	0	7.02178904133967e-05	0	0.000204254506940687	0	0	0	0.000673244052742176	0.00190181297589099	6.41494128378131e-05	0.000100466451122725	0	0	0	0	0	0	0	0	4.83314534098054e-05	0	4.83314534098054e-05	0	0	0	0	0	0	0	0	0	0	0	7.02178904133967e-05	0	0	1.84127859016134e-05	0	3.41358710226499e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000427390866019534	0	0	0	0	0	0
aortic aneurysm, abdominal	0	0	0	0	0	0	0	0	0	0	0	0	0.0016706630431465	0	0	0	0	0.00105360412339141	0.00105360412339141	0.00105360412339141	0.00105360412339141	0.00105360412339141	0.000737795942287338	0.000737795942287338	0.000172962099580478	0.000172962099580478	0.000172962099580478	0.000307066818243994	0	0	0.000522138653297814	0	0.000133178059969973	0.000133178059969973	0.000133178059969973	0.00207685587402654	0.00139826515520025	0	0.00115489573225328	0.00036429634386929	0.000609321437657479	5.21529487509331e-05	0	0	0	0	0	0	0	0.000150928068000122	0.000150928068000122	0.000150928068000122	0.000150928068000122	0	0.000187101679616095	0	0.00015701542213918	0	0	0.00213636201202289	0	0	0	0	0	5.21529487509331e-05	0	0	0	0	0	0	0	7.84151077889847e-05	0	0.000452475906985008	0.00293545207025213	0	0.000648930395849664	0.000648930395849664	0	0	0	0	6.82283533480656e-05	0	0.000897697985239959	0	6.82283533480656e-05	6.82283533480656e-05	0	0	0.000897697985239959	0	0	0	0.000522138653297814	0	0.00105360412339141	0	0	0	0.000225505749055287	7.66747179017439e-05	0	0.00184026363078339	0	5.55649468251984e-05	0	0	0	0	0	0	0.000277799993634896	0	0.000277799993634896	0	0	0	0	0	0	0	0	0	0	0	0.000522138653297814	0	4.47724864162068e-05	0	0	0.000150928068000122	0	0.00801935275430208	0	0	0	0	0	0	0	0	0	0	0	0	5.03178587871811e-05	0	0.000928255296441239	0	0	0	0	0	0.00390262396147553
appendicitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176877593386563	0.000176877593386563	0.000176877593386563	0.000176877593386563	0.000176877593386563	0.000110978699432987	0.000110978699432987	0.000108403442844977	0.000108403442844977	0.000108403442844977	3.60849649596357e-05	0	0	0.000398005213808125	0	8.34689232333379e-05	8.34689232333379e-05	8.34689232333379e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000740574436496119	0	0	0	0	0	0	0	0.000538816872927911	0.000301839759140383	0	0.000559233194528104	0.000559233194528104	8.40550766142572e-05	8.40550766142572e-05	8.40550766142572e-05	0	0	0	0.000452848006776012	0	0	0	0	0	0.000452848006776012	0	0	0	0.000398005213808125	0	0.000176877593386563	0	0	0	0.000212002510708025	0.000180208628506118	0	0.00226698699066832	0	0	0	0	0	0	0	0	2.00896451205952e-05	0	2.00896451205952e-05	0	0	0	0	0	0	6.13102485296622e-05	0.00030911895728204	0	0	0	0.000398005213808125	0	0	0	0	0	6.13102485296622e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7304835646203e-05	0	0.000389585517078177	0	0	0	0	0	0
